customer_id,age,income,tenure_months,engagement_score,product_uses,support_tickets,lifetime_value,region,true_label
3216,44,75573,29,44.33,5,2,25051.49,South,1
3217,32,70070,21,60.64,5,2,23537.45,West,4
3218,34,67637,31,74.28,3,1,22841.26,East,4
3219,23,42871,11,54.36,2,2,14745.29,East,1
3220,30,39359,1,56.87,4,2,13316.97,East,1
3221,24,68865,23,46.85,3,1,23303.78,West,1
3222,35,61174,32,59.41,2,1,20712.94,West,1
3223,25,42867,10,40.95,3,2,14539.61,East,0
3224,29,65987,36,67.27,1,1,22316.53,West,1
3225,59,149055,91,99.85,10,4,49480.77,North,3
3226,27,70269,21,42.99,5,2,23297.97,West,1
3227,21,67359,20,50.1,2,2,22686.28,West,1
3228,50,97422,61,32.59,9,4,32413.46,North,2
3229,24,70041,27,47.2,3,2,23582.09,West,1
3230,44,57784,5,62.69,4,3,19306.71,South,1
3231,49,84228,47,24.19,8,1,28033,North,2
3232,30,45820,13,74.05,7,3,15745.35,South,1
3233,35,60951,10,78.15,6,3,20546.41,South,3
3234,33,87148,40,38.18,3,4,28929.33,North,2
3235,45,85424,48,31.29,7,2,28606.85,North,2
3236,37,121832,71,100.67,7,4,40383.55,North,2
3237,36,48419,4,66.12,7,2,16661.51,South,3
3238,40,123983,64,17.87,7,4,40834.72,North,3
3239,32,49576,38,60.75,3,4,17186.95,West,0
3240,43,118350,71,89.45,8,4,39222.34,North,2
3241,40,59933,29,46.03,6,3,20309.37,West,2
3242,24,48747,21,48.99,1,2,16865.43,East,0
3243,29,64246,19,66.8,2,1,21620.61,East,4
3244,30,60736,17,45.11,3,2,20116.08,East,2
3245,28,64762,17,56.53,4,2,21657.62,East,4
3246,32,64305,22,66.21,5,3,21958.66,East,3
3247,19,45953,1,52.76,2,2,15819.59,East,0
3248,21,35857,4,56.7,2,3,12660.47,East,1
3249,51,138743,79,98.42,8,6,46076.74,North,3
3250,31,75457,25,30.35,5,4,25530.06,East,3
3251,28,61864,14,65.07,3,3,20824.44,East,4
3252,36,105586,51,7.07,6,5,34729.97,North,3
3253,29,52797,14,57.18,2,2,17705.86,East,2
3254,51,108771,64,45.05,8,3,36045.76,North,2
3255,21,48362,4,62.24,1,2,16687.12,East,1
3256,29,37969,2,57.51,2,2,13279.19,East,1
3257,42,124815,63,16.2,6,4,40924.57,North,3
3258,25,53423,27,48.88,1,2,18635.28,West,0
3259,44,84312,54,28.2,8,3,28326.42,North,2
3260,27,60139,14,61.96,2,2,20234.09,East,2
3261,33,83904,38,36.96,4,4,27958.1,North,2
3262,21,65508,35,59.62,0,2,22196.15,West,3
3263,35,51647,18,45.9,5,1,17705.87,East,1
3264,33,89467,41,33.03,5,3,29620.23,North,2
3265,27,45868,1,70,6,2,15562.53,East,1
3266,23,34374,0,34.75,3,2,12067.15,East,1
3267,32,69666,21,62.44,4,3,23360.79,East,1
3268,34,63197,23,62.66,3,2,21357.39,East,4
3269,30,64332,9,45.64,3,2,21935.51,East,0
3270,42,62433,17,71.77,6,2,21064.17,South,1
3271,30,59309,20,58.82,4,2,20219.51,East,4
3272,34,39060,8,61.57,6,3,13613.67,East,1
3273,34,38298,34,52.19,4,2,13875.79,West,1
3274,25,65801,21,61.18,3,2,22000.32,East,4
3275,48,99552,63,34.1,8,4,33165.16,North,2
3276,41,66783,28,53.61,6,2,22486.21,West,0
3277,30,63934,17,71.97,1,2,21446.51,East,4
3278,31,45686,16,72.64,5,3,15628.82,East,1
3279,50,142772,82,100.89,10,5,47251.03,North,3
3280,22,52085,22,47.43,1,2,17835.24,East,1
3281,39,54462,14,59.99,6,2,18312.02,South,1
3282,48,104054,65,35.16,9,4,34607.18,North,2
3283,37,62461,18,62.27,4,2,21453.1,East,0
3284,26,58220,19,54.82,2,1,19338.28,East,2
3285,37,52203,40,44.26,4,1,17718.38,West,0
3286,30,30587,2,61.08,4,2,10876.14,East,1
3287,34,59400,12,75.24,6,3,20145.83,South,3
3288,40,54051,13,56.26,2,2,18327.34,South,0
3289,39,51543,22,46.77,5,1,17879.75,West,0
3290,32,68793,15,72.69,3,3,23075.63,East,4
3291,42,70236,43,35.37,6,4,23576.34,West,2
3292,20,69945,31,40.35,3,1,23550.05,West,3
3293,24,50118,21,54.9,1,1,17341.66,East,1
3294,50,145069,77,75.18,7,5,47865.6,North,3
3295,35,85233,35,36.15,6,4,28623.18,East,3
3296,28,59221,14,54.66,2,3,19724.05,East,2
3297,32,41469,9,50.58,7,2,14043.15,East,0
3298,49,124769,75,65.44,9,4,41334.18,North,2
3299,31,55727,17,66.71,5,2,18792.76,South,1
3300,27,65204,36,48.83,2,1,21972.55,West,0
3301,32,109093,59,4.6,6,5,35538.27,North,3
3302,39,54997,26,48.15,6,2,18495.72,East,0
3303,31,66197,16,57.46,3,2,22219.56,East,1
3304,23,68755,22,54.17,4,1,23442.23,East,1
3305,26,56769,12,58.36,5,1,19348.34,East,4
3306,50,103906,61,38.63,7,3,34396.82,North,2
3307,50,131930,72,60.82,8,4,43627.29,North,3
3308,30,39108,7,61.73,5,2,13536.22,East,1
3309,45,58835,38,49.94,5,2,19882.36,West,0
3310,22,68216,24,43.75,3,2,22891.35,West,1
3311,31,64126,43,62.17,4,4,21595.13,West,3
3312,39,41929,29,35.73,5,2,14680.43,West,1
3313,36,111068,60,82.89,7,4,36541.85,North,2
3314,47,71740,42,52.7,7,2,24041.49,West,2
3315,27,64135,12,56.54,3,1,21610.73,East,4
3316,28,52476,11,40.45,1,1,17943.96,East,1
3317,50,124972,72,64.52,7,4,41277.39,North,2
3318,35,103743,56,55.17,7,4,34277.5,North,2
3319,51,131998,71,99.57,8,4,43946.99,North,2
3320,38,59913,15,47.15,3,2,20165.82,South,1
3321,31,61361,18,64.64,5,2,21010,East,4
3322,26,53223,29,46.5,1,2,18478.82,West,1
3323,34,41141,26,31.02,0,3,14372.16,West,0
3324,24,58210,10,70.98,1,3,19778.29,East,4
3325,22,64897,16,48.96,4,1,22017.12,East,1
3326,25,68645,20,65.75,3,2,22896.62,East,4
3327,33,83966,40,34.94,5,4,27813.12,North,2
3328,36,71473,28,53.34,5,3,23895.88,East,4
3329,31,70943,25,70.62,1,3,23667.69,East,4
3330,20,62147,19,36.55,6,1,21033.83,East,1
3331,39,38552,8,67.92,5,3,13144.14,East,1
3332,23,61995,10,63.68,3,2,20939.58,East,2
3333,22,57839,14,53.69,3,3,19147.46,East,2
3334,25,51788,12,57.35,2,2,17711.81,East,4
3335,21,44634,1,63.22,1,2,15615.74,East,0
3336,46,65728,58,47.89,4,3,22593.06,West,3
3337,25,71523,23,36.66,2,2,23769.11,West,3
3338,35,36044,27,44.5,3,1,12882.87,West,1
3339,40,43955,33,53.05,3,2,15349.21,West,0
3340,42,59221,11,49.53,6,1,19737.59,South,1
3341,39,66274,21,70.16,5,1,22463.4,East,0
3342,40,62172,54,65.65,6,4,21049.67,West,3
3343,24,65670,10,55.06,2,2,21944.85,East,4
3344,31,65017,24,58.83,3,0,21898.56,East,4
3345,22,61276,12,62.94,3,2,20576.13,East,4
3346,53,153477,90,99.81,9,5,50910.09,North,3
3347,33,44674,29,41.12,3,3,15735.64,West,1
3348,50,75463,67,17.9,8,3,25122.57,West,3
3349,37,69347,24,45.49,6,3,23361.3,West,1
3350,41,54471,27,42.4,7,2,18684.33,West,0
3351,60,134997,93,26.21,11,5,44504.89,North,3
3352,31,63562,14,64.25,2,2,21211.57,East,4
3353,27,34483,2,51.33,5,2,11731.25,East,1
3354,54,155639,92,99.31,10,5,51742.74,North,3
3355,32,100705,57,52.09,5,3,33397.85,North,2
3356,28,60894,16,49.33,2,2,20427.23,East,2
3357,40,42512,35,32.65,4,1,15058.95,West,1
3358,42,75106,25,45.71,5,2,25164.21,South,1
3359,36,57889,28,50.33,5,2,19840.69,West,0
3360,31,35804,9,67.05,5,2,12381.9,East,0
3361,25,58967,16,61.99,2,2,19865.48,East,4
3362,31,55331,33,61.93,2,2,18993.96,West,0
3363,57,117482,81,14.72,9,5,38678.97,North,3
3364,36,103488,49,17.34,6,3,34127.79,North,3
3365,35,48945,17,55.47,1,2,16880.33,East,1
3366,29,33111,12,49.8,4,2,11218,East,0
3367,35,52224,32,45.05,3,2,17757,West,1
3368,28,67354,23,56.45,4,2,22587.55,East,0
3369,33,66518,15,64.35,3,2,22398.24,East,4
3370,33,69950,21,68.23,4,1,23719.74,West,2
3371,46,73766,40,46.27,7,3,24551.39,West,2
3372,29,68033,24,61.36,2,1,22843.55,East,4
3373,40,68398,37,44.64,6,3,22808.96,West,2
3374,27,35155,0,56.74,4,2,12532.52,East,1
3375,23,66545,26,49.85,2,2,22497.15,West,0
3376,23,42870,8,43.81,2,3,14787.7,East,0
3377,30,62896,17,67.57,2,1,21239.92,East,4
3378,43,46877,30,34.97,5,2,16192.37,West,0
3379,37,66607,25,55.46,5,2,22603.59,West,0
3380,59,137886,88,54.66,11,4,45812.24,North,3
3381,42,54110,37,36.92,5,2,18300.13,West,0
3382,25,56937,12,51.27,4,2,18891.02,East,2
3383,36,54811,19,46.52,4,1,18319.04,South,1
3384,35,82996,32,34.07,6,4,27600.47,East,3
3385,55,148658,90,100.23,8,6,49092.93,North,3
3386,57,106138,78,-0.24,9,5,34460.93,North,3
3387,21,75119,22,46.7,4,2,24940.89,West,1
3388,30,41236,0,52.53,6,2,14235.15,East,1
3389,23,34036,3,41.13,3,2,11715.02,East,1
3390,33,48000,7,70.37,7,1,16419.56,South,1
3391,23,59184,9,55.91,3,1,20222.77,East,1
3392,50,86829,66,6.64,8,5,28434.77,North,3
3393,41,49284,39,46.95,3,3,16968,West,0
3394,60,128638,89,18.7,10,4,42453.52,North,3
3395,23,68371,26,36.9,4,3,22848.68,West,1
3396,28,42956,14,52.95,3,2,14316.05,East,1
3397,45,52311,26,31.42,6,2,17805.19,West,0
3398,31,68267,18,65.68,4,2,22850.27,East,4
3399,29,33544,0,65.78,4,2,11767.15,East,0
3400,31,29902,4,51.76,5,2,10687.39,East,1
3401,46,88864,50,33.49,8,3,29570.07,North,2
3402,43,78240,26,37.32,4,2,25921.09,South,1
3403,52,155479,92,99.38,9,4,51625.71,North,3
3404,28,37832,23,46.07,2,2,13416.12,West,0
3405,36,62028,46,58.96,3,3,20981.95,West,3
3406,25,58017,17,59.4,4,2,19426.58,East,2
3407,24,36582,5,66.51,2,2,12804.39,East,1
3408,34,45243,29,53.23,5,1,15843.12,East,1
3409,57,103006,79,-2.11,8,6,33483.49,North,3
3410,22,50330,11,52.39,1,3,17052.54,East,1
3411,28,59822,19,57.12,2,2,19906.95,East,4
3412,29,61061,15,55.69,3,3,20725.07,East,2
3413,33,47921,10,76.51,4,2,16325.4,East,0
3414,38,61001,17,53.47,3,2,20509.4,South,0
3415,45,67953,29,42.52,4,2,22844.23,West,0
3416,31,64926,21,67.24,4,1,22168.38,East,4
3417,31,68748,23,73.52,4,1,22980.25,East,4
3418,39,98440,50,7.88,6,4,32249.04,North,3
3419,28,62846,15,58.25,2,2,21343.83,East,4
3420,46,93262,58,37.91,9,4,31096.41,North,2
3421,22,68853,29,57.08,4,2,22994.33,West,0
3422,48,75119,69,26.2,7,3,25350.94,West,3
3423,34,83113,35,44.4,4,3,27772.99,North,2
3424,34,62642,18,61.71,4,2,21201.58,East,4
3425,47,86344,54,33.8,8,3,28787.01,North,2
3426,24,32622,0,47.64,3,3,11621.15,East,1
3427,38,114480,62,4.19,7,6,37173.63,North,3
3428,21,43004,4,56.5,2,1,14821.38,East,0
3429,34,106246,51,8.11,5,5,34573.81,North,3
3430,36,52412,10,74.61,7,2,17743.09,South,1
3431,22,56441,10,48.37,2,3,18770.7,East,0
3432,59,159166,100,99.23,8,6,52636.37,North,3
3433,28,61152,32,58.95,2,1,20961.6,West,0
3434,27,66960,10,69.52,2,2,22457.47,East,4
3435,41,97289,48,58.5,5,3,32194.7,North,2
3436,22,57054,10,50.19,3,2,19421.36,East,1
3437,46,129055,68,100.39,8,4,42677.86,North,2
3438,44,52977,12,51.36,6,2,18023.09,East,0
3439,27,67286,20,45.22,2,2,22501.9,East,0
3440,46,72023,34,65.17,4,1,24106.39,West,0
3441,37,64938,15,70.5,6,3,22108.64,East,3
3442,34,76007,30,43.97,3,3,25512.85,North,2
3443,27,38617,4,47.71,2,2,13248.49,East,0
3444,33,86257,34,34.95,4,4,28889.1,North,2
3445,38,62680,27,46.14,5,2,21181.05,West,0
3446,26,59723,20,60.37,2,2,20041.6,East,4
3447,39,111888,63,78.59,8,5,36943.06,North,2
3448,39,67483,30,55.97,6,2,22745.32,West,0
3449,47,126379,66,96.96,7,5,41819.73,North,2
3450,26,61049,25,49.47,4,3,20669.72,West,0
3451,25,66766,21,40.42,4,2,22407.16,South,3
3452,54,127366,72,99.07,7,4,42490.93,North,2
3453,41,120917,71,90.76,6,4,40233.57,North,2
3454,51,150164,94,99.88,9,5,49780.03,North,3
3455,24,70772,32,47.6,2,3,23725.24,West,1
3456,41,45835,8,76.78,4,1,15853.35,East,0
3457,23,65462,15,52.03,4,2,22257.82,South,0
3458,21,70785,34,49.61,3,2,23944.67,West,1
3459,46,123913,67,100.03,9,4,41122.5,North,2
3460,23,61525,13,59.93,3,2,20553.02,East,0
3461,24,31397,2,58.23,4,2,11126.9,East,1
3462,43,51784,8,56.15,2,2,17737.62,East,1
3463,30,67640,14,62.99,4,1,22899.05,East,4
3464,45,132612,75,57.96,9,6,43770.57,North,3
3465,29,36724,12,52.11,5,3,12381.52,East,0
3466,31,72187,12,72.29,3,2,24402.02,East,4
3467,27,60898,20,61.44,3,2,20466.3,East,4
3468,27,63670,15,54.44,2,2,21296.13,East,4
3469,39,56100,25,43.58,6,2,19108.87,West,0
3470,31,37111,0,56.02,4,2,13184.98,East,1
3471,39,55692,26,43.93,5,1,19129.79,West,0
3472,32,96023,39,29.06,6,3,31946.49,East,3
3473,44,69542,21,69.17,6,3,23351.24,South,1
3474,37,42580,15,61.65,5,2,14540.1,South,0
3475,23,35736,6,48.37,3,3,12507.44,East,1
3476,31,68643,19,62.65,3,2,22981.92,East,4
3477,47,133743,81,72.14,7,6,44366.43,North,3
3478,47,87947,54,46.53,7,4,29614.52,North,2
3479,37,64870,20,53.25,6,2,21981.21,West,2
3480,22,68803,23,54.5,5,2,23360.02,South,3
3481,42,42513,4,60.69,4,1,14581.66,East,0
3482,18,66423,17,57.64,2,1,22719.56,East,1
3483,40,113967,59,13.37,7,4,37340.49,North,3
3484,36,68399,21,54.79,5,2,22896.85,West,0
3485,47,137569,82,62.94,7,4,45693.01,North,3
3486,26,64453,35,69.31,3,2,22065.5,West,3
3487,31,65481,31,46.87,3,1,22005.42,North,2
3488,56,154634,92,92.02,9,5,51265.74,North,3
3489,30,69397,20,70.34,3,2,23189.8,East,4
3490,54,151076,93,93.66,11,5,50249.48,North,3
3491,31,73399,17,67.25,5,2,24480.9,East,4
3492,20,36784,7,47.55,4,2,12525.21,East,0
3493,61,113978,84,19.9,10,5,37491.03,North,3
3494,28,59560,18,58.18,2,3,20063.4,East,2
3495,53,99465,65,38.79,8,4,33194.68,North,2
3496,28,41567,0,39.86,1,2,14120.44,East,1
3497,34,67285,22,65.85,4,2,22717.68,East,4
3498,36,75047,28,64.2,6,3,25005.88,West,0
3499,31,66243,33,46.47,7,2,22278.35,West,0
3500,33,90298,41,42.86,5,4,29827.7,North,2
3501,29,70800,29,45.13,5,3,23707.35,West,0
3502,42,72623,50,44.3,8,3,24679.69,West,2
3503,29,68828,18,74.48,4,1,23139.99,East,4
3504,33,61743,15,59.55,6,3,21008.39,East,3
3505,25,74149,18,44.44,5,2,24656.29,South,3
3506,33,43243,12,60.26,3,3,14496.38,East,1
3507,34,104015,53,41.75,5,4,34430.86,North,2
3508,39,79960,22,48.65,4,1,26476.79,South,1
3509,28,55083,12,57.92,2,2,18652.41,East,2
3510,59,126572,86,25,9,4,41645.16,North,3
3511,50,119026,74,65.49,10,3,39562.9,North,2
3512,54,118973,70,55.6,9,4,39287.38,North,2
3513,34,58814,21,51.89,7,1,19959.98,West,0
3514,25,72247,24,55.58,4,3,24250.2,West,1
3515,34,90110,42,18.25,7,4,30193.68,East,3
3516,41,63348,26,50.31,4,1,21355.6,South,3
3517,25,67896,16,49.7,3,1,22993.92,East,4
3518,23,57419,11,62.77,1,1,19616.55,East,4
3519,40,65156,26,58.81,5,2,22108.83,West,2
3520,33,71959,21,55.42,3,2,23816.02,East,4
3521,48,121764,62,99.78,9,6,40403.19,North,2
3522,44,55252,41,27.25,5,1,18960.89,West,1
3523,19,35429,2,50.72,3,2,12431.82,East,1
3524,23,57541,18,53.93,1,1,19726.89,East,1
3525,37,49688,8,54.51,5,2,17051.9,East,0
3526,36,69341,19,65.41,5,1,23414.93,West,2
3527,31,66556,18,57.31,4,1,22762.85,East,1
3528,33,92966,45,45.64,4,4,30823.76,North,2
3529,43,62990,9,58.75,5,2,21149.16,South,1
3530,42,119935,65,85.61,7,4,39657.18,North,2
3531,34,61169,10,76.43,6,4,20498.98,South,3
3532,41,51055,38,41.56,6,1,17332.18,West,0
3533,40,66406,32,43.64,7,2,22092.64,West,2
3534,45,75974,65,33.45,7,5,25151.46,West,3
3535,44,62812,51,46.93,4,4,21183.62,West,3
3536,35,53387,5,70.11,7,2,17880.67,East,3
3537,23,50050,16,42.03,3,3,16573.15,East,0
3538,40,42521,33,29.24,4,1,14923.89,West,0
3539,48,130119,70,99.36,8,4,43165.66,North,2
3540,36,51269,6,49.61,4,3,17602.89,East,0
3541,42,128656,71,96.82,7,5,42506.7,North,2
3542,23,64438,21,58.04,2,1,21974.22,East,1
3543,32,92926,50,42.59,3,3,31080.67,North,2
3544,38,64756,56,58.09,5,3,21892.73,West,3
3545,58,149554,91,75.44,8,5,49732.9,North,3
3546,30,63539,40,72.08,3,3,21845.45,West,1
3547,27,63798,35,60.52,3,2,21580.61,West,0
3548,58,158275,89,94.88,10,5,52359.54,North,3
3549,55,128141,75,70.72,9,4,42123.59,North,2
3550,39,103864,52,18.24,5,4,34067.97,North,3
3551,37,73093,21,54.73,6,4,24769.61,East,3
3552,25,69122,28,40.41,2,2,22972.35,West,1
3553,37,53087,27,45.34,3,1,18389.98,West,0
3554,26,58835,11,54.38,2,3,19502.66,East,2
3555,32,54872,31,54.09,2,3,19143.13,West,0
3556,27,52820,43,56.49,3,2,18297.17,West,0
3557,37,111828,55,66.87,5,4,36856.23,North,2
3558,24,62266,20,63.87,3,3,20959.45,East,1
3559,51,145063,93,100.76,9,6,47951.94,North,3
3560,25,54366,10,68.14,2,1,18357.35,East,4
3561,48,128513,73,88.27,9,5,42686.12,North,2
3562,37,94062,51,24.75,5,5,30996.42,North,3
3563,23,53886,15,51.9,1,2,18133.79,East,1
3564,37,53459,33,39,5,1,18250.61,West,0
3565,47,77229,43,28.6,7,3,25725.09,West,2
3566,31,63556,24,64.82,2,3,21233.99,East,4
3567,49,109141,66,48.94,9,4,35803.69,North,2
3568,29,66805,24,36.15,2,3,22264.5,North,2
3569,25,62452,39,56.58,2,4,21203.75,West,3
3570,27,63226,16,63.11,3,1,21035.77,East,4
3571,22,35080,0,53.97,2,2,12501.76,East,1
3572,42,62401,18,45.01,3,2,20906.21,South,1
3573,33,39090,0,54.63,3,2,13353.49,East,1
3574,25,72089,27,48.16,5,1,24016.96,West,1
3575,29,36518,31,49.79,2,3,13261.77,West,1
3576,38,101747,56,57.74,4,3,33722.59,North,2
3577,25,71741,17,47.55,6,1,24465.91,South,0
3578,27,58743,18,45.22,2,2,19615.29,East,2
3579,26,32398,0,59.64,4,2,11428.44,East,1
3580,39,68489,29,59.41,4,2,23055.43,West,1
3581,30,66182,16,52.23,5,2,22321.1,East,2
3582,55,107891,80,-2.17,11,5,35297.02,North,3
3583,50,126937,71,80.13,10,4,42053.94,North,2
3584,37,108212,59,69.87,7,4,35596.31,North,2
3585,40,73518,26,41.29,5,2,24274.54,West,0
3586,30,62927,16,61.54,5,1,21210.55,East,4
3587,37,58718,13,52.19,5,2,19720.99,South,1
3588,32,65267,24,64.35,3,1,22039.23,East,0
3589,27,64774,20,82.5,3,3,22035.76,East,4
3590,32,30495,0,58.72,5,2,10826.17,East,1
3591,28,60337,23,38.21,2,2,19823.32,East,2
3592,36,96694,47,47.35,5,4,32142.13,North,2
3593,49,130620,74,95.37,9,3,43140.69,North,2
3594,32,69933,20,68.91,4,1,23575.06,East,4
3595,44,63834,33,52.21,7,3,21492.42,West,0
3596,26,65368,22,69.1,3,2,22016.53,East,0
3597,43,57965,17,71.41,5,3,19612.01,South,1
3598,27,54399,6,53.96,0,0,18440.93,East,1
3599,25,48725,14,56.71,3,3,16543.85,East,0
3600,41,48206,32,37.65,5,2,16628.7,West,0
3601,32,115292,62,13.06,6,4,37746.66,North,3
3602,47,112520,61,41.16,7,3,36940.68,North,2
3603,33,41197,12,54.06,4,2,13926.76,East,1
3604,37,96013,47,50.51,5,5,31848.97,North,2
3605,24,43659,3,56.41,0,3,15224.08,East,0
3606,33,58632,38,41.57,2,3,19979.07,West,1
3607,54,103558,67,45.3,8,4,34545.41,North,2
3608,40,47527,1,58.6,4,2,16378.66,East,0
3609,23,31335,0,60.89,3,1,11449.16,East,0
3610,35,64897,20,61.19,3,1,22168.62,East,0
3611,26,34744,0,50.3,5,2,12221.49,East,1
3612,54,152549,88,89.06,9,4,50563.74,North,3
3613,56,118348,84,1.1,9,4,38749.04,North,3
3614,34,56478,22,70.54,7,3,19135.57,South,3
3615,27,32681,3,60.11,4,3,11834.49,East,1
3616,28,36681,8,54.37,4,3,12382.39,East,0
3617,39,107343,54,76.4,5,3,35559.67,North,2
3618,31,73593,21,65.37,4,1,24592.79,East,4
3619,41,57075,18,53.07,3,2,19235.56,South,1
3620,33,56392,18,51.67,4,1,19013,South,1
3621,36,64685,34,46.19,5,2,21747.11,West,2
3622,49,146728,89,101.02,7,5,48659.81,North,3
3623,19,44491,0,56.07,0,2,15468.53,East,1
3624,35,65540,21,59.11,4,2,21797.86,West,1
3625,29,62804,12,55.83,2,3,20968.38,East,4
3626,50,83262,66,4.53,7,4,27574.95,West,3
3627,38,56614,9,63.93,4,1,19305.41,South,1
3628,42,117349,63,85.87,7,4,38771.08,North,2
3629,46,67553,37,49.81,6,3,22628.47,West,2
3630,27,75846,24,48.6,4,2,25470.44,South,1
3631,56,156138,96,99.51,9,4,51722.61,North,3
3632,25,64636,28,44.38,4,4,21659.82,North,2
3633,25,39175,4,48.19,3,2,13371.24,East,1
3634,41,52340,11,51.25,4,2,17610.22,South,1
3635,32,67945,17,62.97,4,3,22909.62,East,4
3636,37,48337,7,49.75,4,0,16620.36,South,1
3637,51,153778,92,100.45,10,5,50763.3,North,3
3638,32,36981,2,58.27,5,2,12937.12,East,1
3639,20,58118,24,59.01,2,2,19864.91,West,1
3640,32,57080,36,59.54,4,2,19308.11,West,1
3641,27,74458,25,37.63,5,0,24489.84,West,1
3642,44,74654,47,39.1,7,2,25021.61,West,2
3643,21,56687,20,41.43,2,2,19217.47,East,1
3644,51,80713,70,19.95,8,5,26629.71,West,3
3645,27,65264,24,49.85,0,2,22316.33,West,0
3646,25,65311,15,42.99,5,2,22316.07,East,1
3647,40,49281,9,71.05,5,2,16878.28,South,3
3648,45,130427,77,52.87,7,5,42979.34,North,3
3649,52,89295,74,5.88,7,4,29235.06,North,3
3650,29,43753,9,62.76,3,2,14968.86,East,1
3651,33,68992,26,53.08,3,2,23136.46,East,4
3652,20,60109,22,56,3,1,20653.9,East,1
3653,31,62908,11,62.93,4,2,21230.13,East,4
3654,39,66229,23,63,7,2,22453.16,West,1
3655,24,49774,28,41.67,2,2,17302.78,West,1
3656,34,64730,20,50.72,5,2,22089.89,East,0
3657,59,148511,87,57.66,11,5,49112.8,North,3
3658,29,54684,15,74.55,5,2,18427.63,East,1
3659,48,89709,71,4.54,7,4,29363.24,North,3
3660,25,70283,32,56.75,2,2,23473.09,West,1
3661,41,59344,19,45.62,3,2,19878.75,South,1
3662,42,52965,11,65.93,3,2,18067.66,South,1
3663,26,46435,5,52.12,3,2,15905.44,East,0
3664,58,137896,90,42.96,11,5,45692.95,North,3
3665,40,60214,12,66.33,6,2,20146.53,South,3
3666,31,42691,9,75.17,4,2,14703.61,East,1
3667,25,58544,18,49.03,2,2,19592.68,East,4
3668,50,135800,87,94.49,7,6,45145.68,North,3
3669,40,66076,26,56,5,2,22035.87,West,1
3670,41,63061,31,37.97,6,2,21248.7,West,0
3671,45,70831,67,41.44,6,4,23821.06,West,3
3672,28,53580,13,61.4,3,3,17836.62,East,1
3673,39,49771,36,39.74,3,2,17094.85,West,0
3674,30,63451,13,58.26,4,2,21089.27,East,4
3675,27,42382,5,62.76,4,2,14486.07,East,1
3676,36,96426,50,51.09,4,4,32047.85,North,2
3677,37,52435,14,50.47,1,2,17947.79,East,1
3678,40,44097,31,39.6,4,2,15367.57,West,0
3679,20,56388,14,52.37,5,1,19368.67,East,1
3680,42,68432,20,62.74,5,2,23036.12,South,1
3681,42,125594,65,100.41,8,4,41632.77,North,2
3682,38,56880,24,49.02,5,2,19423.49,West,0
3683,37,74313,25,64.84,3,1,24791.95,East,4
3684,57,158991,92,99.32,10,5,52555.69,North,3
3685,36,95884,41,8.16,5,4,31682.5,North,3
3686,30,66155,12,70.2,2,2,22309.16,East,2
3687,46,132291,73,52.02,8,5,43845.32,North,3
3688,29,63468,19,68.53,3,2,21459.42,East,4
3689,32,76873,24,76.86,2,1,25653.22,East,0
3690,26,46794,9,53.11,4,3,15644.38,East,1
3691,39,43310,29,38.94,5,2,15137.32,West,0
3692,38,47403,5,62.57,5,1,16186.34,South,1
3693,24,38906,7,55.46,3,3,13391.88,East,1
3694,47,115566,67,42.47,8,3,38190.19,North,2
3695,37,54331,28,41.2,6,2,18685.43,West,0
3696,41,114648,62,67.8,6,4,37713.67,North,2
3697,44,64351,57,45.27,3,3,21647.33,West,3
3698,41,61130,9,44.32,2,1,20454.99,South,1
3699,48,70112,35,48.48,4,2,23387.78,West,2
3700,20,64577,13,48.65,3,1,21990.81,East,1
3701,26,49919,15,45.09,2,2,16675.46,East,2
3702,41,67364,16,53.9,5,2,22594.86,West,0
3703,26,73344,27,44.03,3,1,24499.31,West,3
3704,41,50722,30,51.03,5,1,17514.8,West,0
3705,25,44561,5,52.27,2,2,15485.37,East,0
3706,41,57414,32,46,6,2,19397.53,West,0
3707,39,59173,27,40.8,3,2,20049.05,East,0
3708,43,70101,38,58.54,6,2,23511.07,West,0
3709,39,123252,66,28.27,7,6,40699.43,North,3
3710,31,75544,30,44.99,2,3,25294.34,North,2
3711,29,62542,11,51.07,4,1,21250.9,East,1
3712,26,40294,7,49.34,3,1,13959.84,East,1
3713,39,65555,23,56.78,5,1,22304.58,West,0
3714,53,126294,72,68.4,6,4,41770.27,North,2
3715,32,65603,23,64.04,5,1,22146.91,East,2
3716,23,48479,30,53.43,2,2,16965.95,West,1
3717,30,69177,25,51.72,3,2,23222.58,West,1
3718,37,52074,15,71.07,3,2,17705.01,South,1
3719,38,60162,13,66.03,5,2,20176.25,South,1
3720,37,64518,23,69.69,3,1,21944.28,East,4
3721,26,57701,17,51.18,4,1,19825.65,East,1
3722,42,66403,39,34.88,5,3,22156.88,West,0
3723,37,105051,52,53.81,7,4,34613.3,North,2
3724,36,79591,25,64.29,6,2,26507.45,North,4
3725,27,70054,26,54.68,3,2,23304.62,East,4
3726,35,55060,48,46.32,4,3,18578.65,West,0
3727,35,74489,36,46.01,3,3,25005.25,North,2
3728,24,68991,34,61.37,2,3,23180.91,West,3
3729,24,68127,41,64.4,3,2,23208.73,West,1
3730,24,59298,7,49.02,1,2,20168.44,East,4
3731,36,62709,18,58.85,5,2,21036.84,East,3
3732,30,53438,15,41.71,4,1,18431.28,East,0
